AEZ,cluster_within_aez,n_sites,max_dist_to_medoid,method,cluster_id
AEZ11,2,6,12323.758176640034,GRDY,AEZ11_GRDY_2
AEZ11,3,5,11822.390448936087,GRDY,AEZ11_GRDY_3
AEZ11,4,11,8710.195109931654,GRDY,AEZ11_GRDY_4
AEZ11,6,4,10982.88402334038,GRDY,AEZ11_GRDY_6
AEZ11,18,78,11837.301233071777,GRDY,AEZ11_GRDY_18
AEZ11,23,6,11127.508776973202,GRDY,AEZ11_GRDY_23
AEZ11,24,8,12459.319042809331,GRDY,AEZ11_GRDY_24
AEZ11,25,10,11845.135465567384,GRDY,AEZ11_GRDY_25
AEZ11,26,1,0,GRDY,AEZ11_GRDY_26
AEZ11,31,18,11687.653283390753,GRDY,AEZ11_GRDY_31
AEZ11,32,18,11504.806843071405,GRDY,AEZ11_GRDY_32
AEZ11,33,18,10197.090424404034,GRDY,AEZ11_GRDY_33
AEZ11,34,23,9836.489875968322,GRDY,AEZ11_GRDY_34
AEZ11,35,9,2054.958462984349,GRDY,AEZ11_GRDY_35
AEZ11,36,21,12121.260210076087,GRDY,AEZ11_GRDY_36
AEZ11,37,19,10168.914493905153,GRDY,AEZ11_GRDY_37
AEZ11,38,27,11812.537384644453,GRDY,AEZ11_GRDY_38
AEZ11,39,20,10734.030845272659,GRDY,AEZ11_GRDY_39
AEZ11,40,57,7588.435632819437,GRDY,AEZ11_GRDY_40
AEZ11,41,49,5955.78157896762,GRDY,AEZ11_GRDY_41
AEZ11,42,17,5144.327215307644,GRDY,AEZ11_GRDY_42
AEZ11,43,8,9412.186764217844,GRDY,AEZ11_GRDY_43
AEZ11,44,11,11899.705057485977,GRDY,AEZ11_GRDY_44
AEZ11,45,4,10951.11336763299,GRDY,AEZ11_GRDY_45
AEZ11,46,4,12452.82060234585,GRDY,AEZ11_GRDY_46
AEZ11,55,16,12066.897170275888,GRDY,AEZ11_GRDY_55
AEZ11,58,6,12466.06802528543,GRDY,AEZ11_GRDY_58
AEZ11,59,41,12434.71893118086,GRDY,AEZ11_GRDY_59
AEZ11,60,8,11771.455854692946,GRDY,AEZ11_GRDY_60
AEZ11,61,8,10425.872482105891,GRDY,AEZ11_GRDY_61
AEZ11,62,80,11172.123813675007,GRDY,AEZ11_GRDY_62
AEZ11,63,23,12393.595920218724,GRDY,AEZ11_GRDY_63
AEZ11,64,7,11812.272630638976,GRDY,AEZ11_GRDY_64
AEZ11,65,2,2454.107100739193,GRDY,AEZ11_GRDY_65
AEZ11,66,4,1699.915599232995,GRDY,AEZ11_GRDY_66
AEZ11,67,3,2746.6878732538203,GRDY,AEZ11_GRDY_67
AEZ11,68,2,5491.372608131222,GRDY,AEZ11_GRDY_68
AEZ11,85,1,0,GRDY,AEZ11_GRDY_85
AEZ11,86,1,0,GRDY,AEZ11_GRDY_86
AEZ11,87,3,5525.217019593695,GRDY,AEZ11_GRDY_87
AEZ11,88,3,6266.175386524721,GRDY,AEZ11_GRDY_88
AEZ11,90,1,0,GRDY,AEZ11_GRDY_90
AEZ11,91,1,0,GRDY,AEZ11_GRDY_91
AEZ11,99,3,4391.587484673124,GRDY,AEZ11_GRDY_99
AEZ11,100,2,3125.533493768424,GRDY,AEZ11_GRDY_100
AEZ11,103,111,8971.190794011198,GRDY,AEZ11_GRDY_103
AEZ11,104,2,6593.340050137513,GRDY,AEZ11_GRDY_104
AEZ11,111,12,8602.61523540315,GRDY,AEZ11_GRDY_111
AEZ11,115,57,10398.515987799838,GRDY,AEZ11_GRDY_115
AEZ11,142,2,12240.08445403701,GRDY,AEZ11_GRDY_142
AEZ11,143,2,1208.8860234486783,GRDY,AEZ11_GRDY_143
AEZ11,144,1,0,GRDY,AEZ11_GRDY_144
AEZ11,145,2,8083.3931296441315,GRDY,AEZ11_GRDY_145
AEZ11,146,1,0,GRDY,AEZ11_GRDY_146
AEZ11,153,20,2550.79432737922,GRDY,AEZ11_GRDY_153
AEZ11,154,9,1336.454961189404,GRDY,AEZ11_GRDY_154
AEZ11,179,1,0,GRDY,AEZ11_GRDY_179
AEZ11,187,1,0,GRDY,AEZ11_GRDY_187
AEZ11,189,7,3903.2758157828307,GRDY,AEZ11_GRDY_189
AEZ11,195,2,24.590926036916848,GRDY,AEZ11_GRDY_195
AEZ11,196,12,8865.225361694813,GRDY,AEZ11_GRDY_196
AEZ11,197,15,12476.424387831017,GRDY,AEZ11_GRDY_197
AEZ11,198,17,12277.551750162962,GRDY,AEZ11_GRDY_198
AEZ11,199,13,11301.2057745028,GRDY,AEZ11_GRDY_199
AEZ11,201,6,11443.485723922808,GRDY,AEZ11_GRDY_201
AEZ11,202,3,12334.685390864572,GRDY,AEZ11_GRDY_202
AEZ11,235,5,8202.831542969278,GRDY,AEZ11_GRDY_235
AEZ11,236,3,715.2654482490665,GRDY,AEZ11_GRDY_236
AEZ11,238,5,9969.204253037793,GRDY,AEZ11_GRDY_238
AEZ11,239,5,11299.614195809681,GRDY,AEZ11_GRDY_239
AEZ11,240,4,7880.7190402042725,GRDY,AEZ11_GRDY_240
AEZ11,241,2,8925.423435895991,GRDY,AEZ11_GRDY_241
AEZ11,242,7,12242.46781315307,GRDY,AEZ11_GRDY_242
AEZ11,243,3,6070.526356794924,GRDY,AEZ11_GRDY_243
AEZ11,244,3,8386.293276660057,GRDY,AEZ11_GRDY_244
AEZ11,245,6,10341.777948743502,GRDY,AEZ11_GRDY_245
AEZ11,247,6,11009.829043588159,GRDY,AEZ11_GRDY_247
AEZ11,248,2,6465.480862178449,GRDY,AEZ11_GRDY_248
AEZ11,250,2,8567.75149800768,GRDY,AEZ11_GRDY_250
AEZ11,251,9,9379.693608276037,GRDY,AEZ11_GRDY_251
AEZ11,252,3,6923.012524695961,GRDY,AEZ11_GRDY_252
AEZ11,253,4,10394.223495816479,GRDY,AEZ11_GRDY_253
AEZ11,254,2,12438.223603368171,GRDY,AEZ11_GRDY_254
AEZ11,255,2,788.2551830148304,GRDY,AEZ11_GRDY_255
AEZ11,256,3,9193.551808377,GRDY,AEZ11_GRDY_256
AEZ11,257,15,10611.984629115741,GRDY,AEZ11_GRDY_257
AEZ11,258,2,5023.529053121148,GRDY,AEZ11_GRDY_258
AEZ11,259,5,8276.973675801739,GRDY,AEZ11_GRDY_259
AEZ11,260,2,10843.242325280966,GRDY,AEZ11_GRDY_260
AEZ11,263,2,7222.41975554883,GRDY,AEZ11_GRDY_263
AEZ11,265,24,12400.734923463044,GRDY,AEZ11_GRDY_265
AEZ11,266,2,11288.894789354992,GRDY,AEZ11_GRDY_266
AEZ11,267,4,7219.192311598094,GRDY,AEZ11_GRDY_267
AEZ11,268,3,3471.9214234906385,GRDY,AEZ11_GRDY_268
AEZ11,269,3,4220.238324044307,GRDY,AEZ11_GRDY_269
AEZ11,270,3,7393.260745847436,GRDY,AEZ11_GRDY_270
AEZ11,271,2,1447.2942037635949,GRDY,AEZ11_GRDY_271
AEZ11,272,2,7745.357180998976,GRDY,AEZ11_GRDY_272
AEZ11,273,5,9585.435538600403,GRDY,AEZ11_GRDY_273
AEZ11,274,7,10336.969252002078,GRDY,AEZ11_GRDY_274
AEZ11,275,11,11995.749588178314,GRDY,AEZ11_GRDY_275
AEZ11,276,4,9938.3837123532,GRDY,AEZ11_GRDY_276
AEZ11,277,3,10617.18800939726,GRDY,AEZ11_GRDY_277
AEZ11,278,2,2894.5884075268405,GRDY,AEZ11_GRDY_278
AEZ11,280,3,10175.780465038088,GRDY,AEZ11_GRDY_280
AEZ11,281,4,11131.645867568763,GRDY,AEZ11_GRDY_281
AEZ11,282,1,0,GRDY,AEZ11_GRDY_282
AEZ11,283,1,0,GRDY,AEZ11_GRDY_283
AEZ11,285,1,0,GRDY,AEZ11_GRDY_285
AEZ11,286,3,9020.914972250463,GRDY,AEZ11_GRDY_286
AEZ11,288,2,8209.43837471566,GRDY,AEZ11_GRDY_288
AEZ11,289,6,11067.759252252712,GRDY,AEZ11_GRDY_289
AEZ11,290,2,4607.675783375216,GRDY,AEZ11_GRDY_290
AEZ11,291,2,1965.426538471352,GRDY,AEZ11_GRDY_291
AEZ11,293,2,9219.131740972749,GRDY,AEZ11_GRDY_293
AEZ11,294,5,4496.8042303574975,GRDY,AEZ11_GRDY_294
AEZ11,296,4,11224.625147644998,GRDY,AEZ11_GRDY_296
AEZ11,297,6,10831.872419595302,GRDY,AEZ11_GRDY_297
AEZ11,298,11,9369.24253941996,GRDY,AEZ11_GRDY_298
AEZ11,299,2,11907.414543667377,GRDY,AEZ11_GRDY_299
AEZ11,300,2,5521.51986436757,GRDY,AEZ11_GRDY_300
AEZ11,303,1,0,GRDY,AEZ11_GRDY_303
AEZ11,305,10,10899.538550974414,GRDY,AEZ11_GRDY_305
AEZ11,306,1,0,GRDY,AEZ11_GRDY_306
AEZ11,311,5,12038.443672161304,GRDY,AEZ11_GRDY_311
AEZ11,314,2,8187.795555918803,GRDY,AEZ11_GRDY_314
AEZ11,320,1,0,GRDY,AEZ11_GRDY_320
AEZ11,323,7,11819.452222302694,GRDY,AEZ11_GRDY_323
AEZ11,334,30,8323.626680763191,GRDY,AEZ11_GRDY_334
AEZ11,335,23,12441.506253887479,GRDY,AEZ11_GRDY_335
AEZ11,336,4,11353.872544947759,GRDY,AEZ11_GRDY_336
AEZ11,337,11,8502.879201016949,GRDY,AEZ11_GRDY_337
AEZ11,338,3,2857.297277768898,GRDY,AEZ11_GRDY_338
AEZ11,339,77,11294.291113053005,GRDY,AEZ11_GRDY_339
AEZ11,344,13,10268.08228301587,GRDY,AEZ11_GRDY_344
AEZ11,353,3,10253.149888986385,GRDY,AEZ11_GRDY_353
AEZ11,354,2,5613.85043476601,GRDY,AEZ11_GRDY_354
AEZ11,359,3,10200.84908577774,GRDY,AEZ11_GRDY_359
AEZ11,360,4,10832.86435751399,GRDY,AEZ11_GRDY_360
AEZ11,363,6,7164.157933043807,GRDY,AEZ11_GRDY_363
AEZ11,365,5,11290.803789239042,GRDY,AEZ11_GRDY_365
AEZ11,369,2,11874.796489470136,GRDY,AEZ11_GRDY_369
AEZ11,374,7,2691.677783774453,GRDY,AEZ11_GRDY_374
AEZ11,377,2,839.8315389396882,GRDY,AEZ11_GRDY_377
AEZ11,382,5,9826.480630905495,GRDY,AEZ11_GRDY_382
AEZ11,390,2,3222.224637229562,GRDY,AEZ11_GRDY_390
AEZ11,394,2,7107.506379367146,GRDY,AEZ11_GRDY_394
AEZ11,395,2,130.28622800325502,GRDY,AEZ11_GRDY_395
AEZ11,401,4,9216.28629255884,GRDY,AEZ11_GRDY_401
AEZ11,409,4,2841.609032401781,GRDY,AEZ11_GRDY_409
AEZ10,2,20,12457.477796817395,GRDY,AEZ10_GRDY_2
AEZ10,3,17,12260.244509697719,GRDY,AEZ10_GRDY_3
AEZ10,4,3,5208.303815802053,GRDY,AEZ10_GRDY_4
AEZ10,5,17,3584.137707687343,GRDY,AEZ10_GRDY_5
AEZ10,6,17,3214.4521865321376,GRDY,AEZ10_GRDY_6
AEZ10,7,17,2890.341772461143,GRDY,AEZ10_GRDY_7
AEZ10,8,8,3616.6613225469177,GRDY,AEZ10_GRDY_8
AEZ10,9,17,3252.0910242646955,GRDY,AEZ10_GRDY_9
AEZ10,10,17,2732.191631999054,GRDY,AEZ10_GRDY_10
AEZ10,11,17,3093.0265938639477,GRDY,AEZ10_GRDY_11
AEZ10,12,17,3264.8948605219307,GRDY,AEZ10_GRDY_12
AEZ10,13,17,3231.6324017477878,GRDY,AEZ10_GRDY_13
AEZ10,15,16,3307.083571738709,GRDY,AEZ10_GRDY_15
AEZ10,22,2,12425.051225878506,GRDY,AEZ10_GRDY_22
AEZ10,23,4,11264.789444943995,GRDY,AEZ10_GRDY_23
AEZ10,28,48,11979.546852138921,GRDY,AEZ10_GRDY_28
AEZ10,29,4,10422.469495575247,GRDY,AEZ10_GRDY_29
AEZ10,49,1,0,GRDY,AEZ10_GRDY_49
AEZ10,50,1,0,GRDY,AEZ10_GRDY_50
AEZ10,51,1,0,GRDY,AEZ10_GRDY_51
AEZ10,53,3,4409.6464220295775,GRDY,AEZ10_GRDY_53
AEZ10,54,71,7551.269712418323,GRDY,AEZ10_GRDY_54
AEZ10,60,32,2203.6775159226095,GRDY,AEZ10_GRDY_60
AEZ10,63,9,12199.606011099746,GRDY,AEZ10_GRDY_63
AEZ10,65,7,9758.019375775322,GRDY,AEZ10_GRDY_65
AEZ10,69,9,2326.452244843188,GRDY,AEZ10_GRDY_69
AEZ10,70,2,8830.897221933035,GRDY,AEZ10_GRDY_70
AEZ10,71,2,6461.356793890476,GRDY,AEZ10_GRDY_71
AEZ10,74,3,4160.9264338549765,GRDY,AEZ10_GRDY_74
AEZ10,77,47,12255.678920752294,GRDY,AEZ10_GRDY_77
AEZ10,78,8,9483.91245210271,GRDY,AEZ10_GRDY_78
AEZ10,79,5,4848.0640926736805,GRDY,AEZ10_GRDY_79
AEZ10,80,3,2957.445661426106,GRDY,AEZ10_GRDY_80
AEZ10,103,25,7013.318044358157,GRDY,AEZ10_GRDY_103
AEZ10,111,4,12410.210508351502,GRDY,AEZ10_GRDY_111
AEZ10,112,1,0,GRDY,AEZ10_GRDY_112
AEZ10,123,12,10343.721808038259,GRDY,AEZ10_GRDY_123
AEZ10,125,9,12037.697273837854,GRDY,AEZ10_GRDY_125
AEZ10,132,3,8778.5401669466,GRDY,AEZ10_GRDY_132
AEZ10,133,10,11771.436555463715,GRDY,AEZ10_GRDY_133
AEZ10,137,3,8373.000182529031,GRDY,AEZ10_GRDY_137
AEZ10,141,70,11802.463314005989,GRDY,AEZ10_GRDY_141
AEZ10,143,6,12313.822731377508,GRDY,AEZ10_GRDY_143
AEZ10,156,5,12017.473928325837,GRDY,AEZ10_GRDY_156
AEZ10,168,54,12332.564099730855,GRDY,AEZ10_GRDY_168
AEZ10,169,21,6299.104806850092,GRDY,AEZ10_GRDY_169
AEZ10,181,74,12212.802890574385,GRDY,AEZ10_GRDY_181
AEZ10,186,38,12357.714551312207,GRDY,AEZ10_GRDY_186
AEZ10,187,7,4231.062972540525,GRDY,AEZ10_GRDY_187
AEZ10,188,15,12265.25486108844,GRDY,AEZ10_GRDY_188
AEZ10,191,12,11014.434032104567,GRDY,AEZ10_GRDY_191
AEZ10,194,3,5381.107175054445,GRDY,AEZ10_GRDY_194
AEZ10,205,9,490.14189433581055,GRDY,AEZ10_GRDY_205
AEZ10,209,17,2919.303452088991,GRDY,AEZ10_GRDY_209
AEZ10,210,2,231.32433572102596,GRDY,AEZ10_GRDY_210
AEZ10,211,1,0,GRDY,AEZ10_GRDY_211
AEZ10,218,33,10912.246973362815,GRDY,AEZ10_GRDY_218
AEZ10,220,19,11251.360298186039,GRDY,AEZ10_GRDY_220
AEZ10,221,13,11820.021660440829,GRDY,AEZ10_GRDY_221
AEZ10,222,33,10684.029692539394,GRDY,AEZ10_GRDY_222
AEZ10,223,21,12445.76868698489,GRDY,AEZ10_GRDY_223
AEZ10,226,16,6690.356008921664,GRDY,AEZ10_GRDY_226
AEZ10,229,8,10406.930215966337,GRDY,AEZ10_GRDY_229
AEZ10,233,5,9767.443341558022,GRDY,AEZ10_GRDY_233
AEZ10,234,20,8668.286774308153,GRDY,AEZ10_GRDY_234
AEZ10,235,18,8554.743395790274,GRDY,AEZ10_GRDY_235
AEZ10,236,14,8720.881407501205,GRDY,AEZ10_GRDY_236
AEZ10,238,3,6007.309012909902,GRDY,AEZ10_GRDY_238
AEZ10,254,23,10132.270144965381,GRDY,AEZ10_GRDY_254
AEZ10,255,49,7264.963198282587,GRDY,AEZ10_GRDY_255
AEZ10,256,13,633.7052255158283,GRDY,AEZ10_GRDY_256
AEZ10,269,2,6514.427831886692,GRDY,AEZ10_GRDY_269
AEZ10,290,3,7513.9440539201905,GRDY,AEZ10_GRDY_290
AEZ10,291,13,11323.194759951379,GRDY,AEZ10_GRDY_291
AEZ10,292,2,2905.2089503868115,GRDY,AEZ10_GRDY_292
AEZ10,293,6,11998.943759657572,GRDY,AEZ10_GRDY_293
AEZ6,3,13,9466.782540656592,GRDY,AEZ6_GRDY_3
AEZ6,9,28,12318.54382008323,GRDY,AEZ6_GRDY_9
AEZ6,10,32,11280.76904338576,GRDY,AEZ6_GRDY_10
AEZ6,16,37,12481.856330399694,GRDY,AEZ6_GRDY_16
AEZ6,19,3,10074.04725563955,GRDY,AEZ6_GRDY_19
AEZ6,20,5,7457.455768298149,GRDY,AEZ6_GRDY_20
AEZ6,22,3,3060.5349196890716,GRDY,AEZ6_GRDY_22
AEZ6,23,2,6165.486503759279,GRDY,AEZ6_GRDY_23
AEZ6,24,2,7281.152285108663,GRDY,AEZ6_GRDY_24
AEZ6,25,1,0,GRDY,AEZ6_GRDY_25
AEZ6,26,1,0,GRDY,AEZ6_GRDY_26
AEZ6,27,1,0,GRDY,AEZ6_GRDY_27
AEZ6,28,46,10901.42149613333,GRDY,AEZ6_GRDY_28
AEZ6,29,34,9639.063042719778,GRDY,AEZ6_GRDY_29
AEZ6,37,7,4029.9257559105454,GRDY,AEZ6_GRDY_37
AEZ6,38,2,11803.463993994244,GRDY,AEZ6_GRDY_38
AEZ6,49,2,10380.487917930237,GRDY,AEZ6_GRDY_49
AEZ6,58,14,11785.095520938721,GRDY,AEZ6_GRDY_58
AEZ6,68,51,9443.172808685022,GRDY,AEZ6_GRDY_68
AEZ6,100,2,6341.462286919705,GRDY,AEZ6_GRDY_100
AEZ6,122,24,11960.796714486281,GRDY,AEZ6_GRDY_122
AEZ6,129,4,12099.15673292923,GRDY,AEZ6_GRDY_129
AEZ6,134,2,5597.842505128414,GRDY,AEZ6_GRDY_134
AEZ6,138,2,9717.456556083434,GRDY,AEZ6_GRDY_138
AEZ6,141,1,0,GRDY,AEZ6_GRDY_141
